user_id,product_id
106310,13135
106310,33884
106310,45375
106310,42252
106310,19863
106310,38371
13347,8555
13347,41455
13347,18151
13347,4366
13347,23485
25440,13176
25440,5212
25440,19731
25440,17600
25440,42803
25440,48577
25440,33125
25440,18200
25440,46906
25440,39877
25440,14084
25440,42265
25440,2748
25440,27142
25440,8174
25440,20995
25440,21137
25440,43376
25440,34224
25440,35503
25440,29307
169638,17123
169638,18811
169638,14651
169638,21616
169638,18362
169638,40706
169638,20734
169638,20169
169638,47209
169638,19261
169638,41720
169638,24830
169638,26940
169638,6873
169638,18090
169638,41950
17108,13176
17108,33787
17108,27845
17108,27966
17108,45007
17108,21137
17108,4957
17108,3469
17108,34668
17108,33754
17108,31100
17108,21903
17108,7806
17108,22170
17108,16856
17108,16617
17108,18370
17108,13870
17108,42828
17108,5547
17108,19611
17108,4001
17108,46969
17108,10070
17108,26350
17108,26800
17108,28946
17108,27156
17108,6348
17108,5194
17108,9666
17108,48628
17108,21771
17108,7088
17108,17878
17108,19678
17108,42701
17108,13877
17108,32717
17108,41956
17108,47209
17108,23554
17108,42706
17108,6297
17108,25824
17108,11046
157786,21137
157786,4981
157786,40864
157786,11577
157786,39877
157786,19057
157786,39275
157786,18027
157786,41806
157786,32515
157786,15081
157786,41057
157786,45580
157786,33107
157786,33321
77671,35951
77671,18362
77671,37646
77671,47209
77671,11520
77671,5876
77671,44883
77671,27104
77671,32665
77671,10199
77671,33716
77671,21183
77671,8230
77671,46709
101145,27477
101145,5258
101145,32455
101145,16797
101145,21785
26948,14874
26948,23470
26948,37646
26948,35594
26948,26324
26948,21413
26948,20995
69505,23959
69505,1244
69505,6740
69505,7646
69505,17948
69505,10006
69505,43713
69505,15532
64680,33754
64680,4957
64680,40571
64680,33787
64680,18523
64680,5707
64680,33462
64680,43286
64680,1712
64680,38256
64680,19115
64680,2067
64680,28204
64680,13176
64680,13870
64680,6489
64680,42987
64680,20580
64680,49520
64680,35045
64680,19154
64680,10199
64680,22548
64680,17949
64680,7781
64680,5973
64680,47209
64680,48057
64680,24236
64680,30257
64680,21170
64680,49488
64680,21137
64680,21288
64680,12023
64680,44830
64680,18891
71967,6631
71967,48220
71967,15984
71967,18465
71967,13802
71967,35176
16976,48086
16976,15025
16976,31127
16976,39558
16976,21616
16976,46720
16976,23484
16976,24852
16976,18531
151123,630
38464,21903
38464,37547
38464,35547
38464,14668
38464,29978
38464,1967
38464,9090
38464,39275
38464,48210
38464,49628
38464,27966
38464,13545
38464,10312
38464,47114
38464,15485
38464,42611
38464,43428
38464,22038
38464,45310
38464,13879
38464,3976
38464,5330
38464,38610
38464,361
38464,12799
38464,38731
38464,33631
38464,40967
38464,14778
38464,43263
38464,47965
38464,16464
38464,29646
38464,20985
38464,27761
38464,25396
38464,36780
38464,19132
38464,47595
38464,22481
38464,18805
38464,22161
38464,34380
38464,26337
38464,42790
38464,16072
38464,5771
38464,22600
38464,16906
38464,5934
124064,47209
124064,30135
124064,26209
124064,18594
124064,37458
124064,8518
124064,890
124064,27156
124064,49175
124064,35725
124064,35973
124064,28156
124064,44628
202217,42617
202217,31506
202217,24852
202217,18465
202217,5077
202217,21137
202217,47209
202217,22035
202217,17600
202217,9495
202217,45066
202217,1999
202217,22935
202217,40587
202217,9076
202217,49683
202217,47626
202217,260
202217,46906
202217,30489
202217,47759
202217,27344
202217,33957
202217,8193
202217,28278
202217,32734
202217,32360
202217,5194
202217,23400
202217,41920
202217,44628
202217,44663
202217,33043
202217,42110
37804,39275
37804,24489
37804,10974
37804,33120
37804,10749
37804,27521
37804,6873
37804,40706
37804,4562
44676,10070
44676,37646
44676,22825
44676,47610
44676,35510
44676,48679
44676,3896
44676,46654
44676,43504
44676,27104
44676,45007
44676,14901
44676,22935
44676,38539
44676,17794
156232,27857
156232,41131
149809,13166
149809,30233
149809,37646
149809,24852
149809,5695
149809,27966
149809,5450
149809,4920
149809,32689
149809,34429
149809,14702
149809,29662
189089,30721
189089,40593
189089,29921
189089,1313
189089,27196
189089,16410
189089,19003
189089,22097
189089,47626
88118,16797
88118,29223
88118,13032
80361,9076
180365,43352
180365,6184
180365,32689
180365,21288
180365,16797
180365,13097
180365,23423
180365,8803
180365,19691
180365,24135
180365,17122
180365,16283
180365,8048
180365,12341
180365,36112
180365,45608
180365,11365
180365,3265
197798,27288
197798,49010
197798,8859
197798,35752
197798,9755
197798,42416
197798,41950
197798,38063
197798,6052
197798,49235
197798,24852
36314,16087
36314,21288
36314,4920
36314,16797
36314,27839
36314,6184
78038,16797
78038,15143
78038,22035
78038,39180
49608,4
49608,44487
49608,37250
49608,24832
49608,27191
49608,22736
49608,26184
49608,20682
49608,35507
49608,47368
156213,1463
156213,30233
156213,39558
156213,17794
156213,16797
156213,11777
156213,29256
156213,31869
156213,13113
156213,36869
156213,4066
191280,5479
191280,26293
191280,8021
191280,25612
191280,37437
191280,20995
74611,42265
74611,46906
74611,35992
74611,39877
74611,30795
74611,32380
74611,29487
149567,24838
149567,21137
149567,17948
149567,47209
149567,1618
149567,37158
149567,27573
149567,24852
149567,8654
149567,2832
149567,32293
149567,32742
149567,2825
149567,21195
149567,35140
149567,9000
149567,14233
60584,33754
60584,37158
60584,24489
60584,17948
60584,6343
161501,17160
161501,10749
161501,18078
161501,22113
161501,16797
161501,42450
161501,36256
161501,33731
161501,24024
161501,10305
161501,22969
161501,49075
161501,36724
161501,49683
161501,27156
161501,9076
161501,24654
161501,38159
161501,21227
161501,3869
161501,14332
161501,12916
119298,35110
201210,25588
201210,43504
201210,20995
201210,3962
201210,29594
201210,21137
201210,27695
201210,27845
201210,9681
180635,27984
180635,14488
180635,18585
180635,7987
180635,42282
180635,30827
180635,11365
180635,6615
180635,32303
180635,21292
180635,32478
180635,23375
58144,46654
58144,8193
58144,1752
77872,21137
77872,43961
77872,30489
77872,22935
77872,8518
77872,24221
77872,4656
56285,1463
56285,24852
56285,27845
56285,34423
56285,48182
56285,44765
56285,42265
56285,24631
56285,21543
56285,4066
56285,26133
56285,26790
56285,9598
56285,38313
56285,39578
56285,35188
198183,9839
198183,27845
198183,41168
198183,44310
198183,38739
198183,11481
198183,42145
198183,44359
198183,19053
198183,33279
198183,22011
198183,31343
198183,37687
198183,40708
198183,27355
198183,13629
198183,18288
198183,45
198183,45453
198183,29405
198183,45066
198183,1131
198183,31506
150481,2780
150481,22935
150481,17600
150481,32655
150481,493
150481,27086
150481,27845
17740,33282
17740,32391
17740,43908
17740,4799
17740,38527
17740,14221
17740,13517
17740,20583
147748,13517
147748,39121
14981,13176
87041,6347
87041,34134
87041,3020
87041,4812
87041,13113
87041,3330
87041,39561
87041,5194
87041,13176
87041,29156
87041,49583
87041,33144
3648,47943
3648,24838
3648,28572
3648,45570
3648,26165
3648,37646
3648,47626
3648,5479
53981,21497
53981,39877
53981,37646
53981,13176
53981,5818
53981,8193
53981,27086
53981,36865
53981,8309
8076,11265
8076,17330
8076,21314
8076,38028
93816,21903
93816,41308
146478,36085
146478,44098
146478,14947
146478,36316
146478,11462
146478,903
146478,9825
146478,9808
146478,10814
147855,18531
147855,8138
147855,24852
147855,48679
147855,36482
147855,37053
147855,27548
147855,38793
29283,19660
29283,13176
29283,14715
29283,45066
29283,3957
29283,24288
29283,49174
29283,6871
29283,4920
29283,46906
29283,17183
29283,34993
29283,11512
29283,17758
29283,18352
29283,45747
29283,33198
29283,35948
29283,26683
29283,40777
113458,39459
43252,36011
43252,21137
43252,13176
43252,47087
43252,44201
43252,39097
43252,41213
43252,17600
43252,30233
43252,28756
43252,14573
43252,34458
43252,48238
192992,32478
192992,5388
192992,40199
47811,32760
47811,28851
47811,27336
47811,28289
47811,28204
47811,49416
47811,15335
47811,21295
47811,2210
47811,24852
47811,9825
25368,14168
25368,10673
25368,16953
25368,14788
25368,35042
25368,38400
25368,3522
25368,18805
25368,39699
25368,23909
25368,14372
25368,22487
167461,33791
167461,7533
167461,264
167461,47766
167461,33129
167461,13169
167461,10151
167461,29926
167461,8228
167461,33198
167461,33351
167461,21376
167461,19734
167461,44632
119788,13646
119788,32254
119788,6187
119788,24852
119788,21053
119788,2664
119788,40571
119788,29675
119788,37065
123658,20995
123658,3740
123658,30122
123658,45437
123658,46106
123658,5973
123658,42557
138679,24852
138679,43726
138679,13640
138679,25340
138679,43122
138679,29941
138679,38557
117499,5069
117499,16797
117499,24852
117499,40332
117499,3480
117499,9076
117499,4957
117499,46676
117499,2646
117499,32700
117499,34305
117499,15153
117499,39190
103873,27966
103873,13176
103873,9421
103873,27548
103873,10504
103873,5240
12960,14886
12960,19783
12960,196
12960,26776
12960,34849
12960,41787
12960,43530
12960,5806
12960,39620
12960,8884
12960,47785
12960,27510
12960,10054
12960,45483
12960,46870
12960,44704
12960,22186
12960,23375
12960,9405
12960,21050
14303,36127
14303,4562
14303,24489
14303,46802
14303,49585
14303,47209
14303,22825
14303,20995
14303,17948
14303,34466
14303,21903
14303,13176
14303,7559
178356,35561
178356,13535
178356,21572
178356,40199
36663,24852
36663,44422
36663,21903
36663,39275
36663,30450
36663,34281
36663,37687
36663,14183
36663,5785
36663,34590
88736,6193
88736,21766
88736,33120
88736,21616
88736,14715
88736,31562
88736,44580
88736,42699
88736,6287
88736,46979
88736,10017
88736,39619
88736,27845
18831,30233
18831,5077
18831,45007
18831,12341
18831,13176
18831,26209
18831,260
18831,15487
18831,48229
18831,6568
18831,38827
18831,48364
18831,45581
18831,36011
18831,8277
18831,32096
18831,22825
18831,7948
147831,25936
147831,26384
147831,24841
147831,7963
147831,5322
147831,35317
147831,14133
147831,46257
147831,25
147831,9124
147831,41618
147831,49416
147831,24195
147831,17807
147831,42736
147831,34565
147831,18523
205084,14419
205084,20955
205084,23662
75140,32700
75140,23431
75140,2513
75140,13176
75140,19468
68756,24852
68756,4210
68756,43693
68756,13517
68756,25890
68756,33706
195391,595
195391,17206
195391,43789
195391,39722
195391,43933
195391,27299
195391,27142
195391,14891
195391,42768
195391,20067
40124,44753
40124,16882
40124,3544
40124,27086
40124,45104
40124,38996
40124,27903
40124,8277
40124,24442
40124,34112
40124,9743
40124,14897
40124,31134
40124,14218
40124,36111
40124,28015
40124,49191
40124,47626
40124,46847
40124,30638
40124,16575
40124,40268
40124,8809
40124,18851
185205,24852
185205,21137
185205,19156
185205,33682
185205,18926
185205,17600
185205,38313
185205,4960
185205,1999
185205,30463
185205,39922
185205,25005
185205,39812
185205,33731
185205,11078
185205,890
17544,24799
17544,43662
17544,3896
17544,12935
17544,26047
17544,38108
17544,32818
17544,13176
17544,19057
17544,44632
17544,21137
17544,2154
17544,38159
17544,36126
17544,36610
17544,34069
17544,17284
17544,23516
17544,42118
17544,36695
17544,49170
17544,8605
17544,46902
204257,37033
204257,40261
204257,15012
204257,26738
204257,368
204257,4544
204257,36011
204257,12530
204257,15528
204257,21288
204257,39561
204257,27344
204257,5077
204257,27966
204257,17699
86288,22724
125797,22739
125797,42945
125797,13176
125797,47209
167608,17794
167608,884
167608,24852
167608,43772
167608,18434
167608,14881
167608,43129
167608,10494
167608,2579
167608,15210
167608,24720
63857,21471
63857,38002
63857,196
63857,43703
63857,3868
63857,27240
156395,11182
156395,17878
156395,24852
156395,46106
156395,5450
156395,44632
180851,13176
180851,19048
180851,16479
180851,48679
180851,34067
99237,46676
99237,5876
99237,47209
99237,27966
99237,26604
99237,34126
99237,24964
99237,27521
99237,44359
99237,30391
99237,11598
99237,16521
99237,7503
131432,15613
131432,2078
131432,26738
131432,5479
131432,14678
131432,19660
131432,9137
131432,47626
131432,5514
131432,31404
67362,12011
67362,41582
67362,45761
67362,35914
67362,54
67362,43205
67362,11763
67362,47962
67362,30509
67362,25745
67362,40711
67362,24660
67362,46435
133245,29095
133245,22105
133245,24852
133245,39275
133245,43352
133245,9076
133245,10473
133245,17316
133245,40174
133245,45
133245,21333
133245,12099
133245,23044
133245,25949
133245,18413
133245,41351
133245,4137
119505,45104
119505,14992
119505,26889
119505,20021
119505,31660
119505,16020
119505,39170
119505,3061
114662,40411
114662,30695
33716,11520
33716,42828
33716,35221
33716,2078
33716,26209
33716,4920
33716,46584
33716,13829
33716,21903
33716,30450
33716,24852
33716,47788
33716,16797
33716,49683
33716,4421
33716,48679
51479,16586
51479,28465
51479,5484
51479,22343
51479,19732
51479,32442
51479,18027
51479,34199
51479,32747
51479,20588
51479,47601
51479,44089
51479,33198
51479,2470
51479,49128
81768,12395
81768,42697
81768,44201
81768,47893
81768,9477
81768,13882
81768,19272
67155,21376
67155,29447
67155,21850
67155,45840
67155,43154
67155,44560
67155,210
67155,10895
67155,23801
67155,22920
67155,37460
67155,13540
67155,4516
67155,41591
67155,6348
67155,16617
107152,24489
107152,17948
107152,47209
107152,25890
107152,41480
107152,40311
107152,11400
107152,20039
38890,20914
38890,10560
38890,18288
38890,6205
38890,14464
38890,16965
53579,5785
53579,35688
53579,46361
53579,35982
53579,6747
53579,32933
53579,47122
53579,13944
94573,651
94573,49235
94573,19691
94573,24852
94573,47626
94573,47766
94573,28851
94573,9387
94573,41950
94573,5640
94573,34881
94573,26209
94573,37158
94573,44142
94573,46206
94573,6194
94573,20114
94573,29118
133356,30353
133356,42694
101948,24186
101948,22986
94193,36948
94193,41276
94193,19209
94193,287
94193,46439
94193,17341
94193,1006
94193,34092
118713,31285
118713,40363
118713,44479
118713,6532
118713,1099
118713,21646
118713,16552
118713,35140
118713,47167
118713,34448
118713,21137
118713,38456
118713,31596
118713,26317
118713,13176
118713,32566
118713,19711
118713,31433
118713,43654
118713,33636
118713,38571
118713,4821
118713,26488
118713,24841
118713,29589
118713,39928
118713,22825
118713,8277
118713,39877
152821,29487
152821,24852
152821,5025
152821,15386
152821,47626
152821,34013
152821,32303
152821,5782
152821,47144
152821,47683
54915,6871
54915,18109
54915,16020
54915,49174
54915,37766
54915,21573
54915,4306
6492,9637
6492,48057
6492,18926
6492,10296
6492,21417
6492,8710
6492,38557
6492,46692
120837,28199
120837,16142
120837,13870
120837,20580
120837,26431
120837,10814
120837,27344
120837,23645
120837,27521
120837,40709
53921,24964
53921,890
53921,28849
53921,18479
53921,22247
53921,47766
53921,24852
53921,21903
53921,15592
53921,33401
53921,12845
53921,31683
53921,16797
53921,43961
1850,27845
1850,13176
1850,6948
1850,48628
1850,26177
1850,6187
1850,30391
1850,8277
1850,44479
1850,7948
1850,3330
1850,18370
1850,13870
1850,22935
1850,17747
1850,31066
1850,6061
1850,16641
1850,40078
1850,5484
29430,3142
29430,22169
29430,19057
29430,22825
29430,13640
29430,28985
127272,8859
127272,2044
127272,3990
127272,42768
127272,45938
127272,27663
127272,6478
127272,34449
127272,15664
127272,17858
114475,13517
114475,13176
69562,21288
69562,16797
29723,7781
29723,19849
29723,3957
29723,44169
18283,26384
18283,21616
18283,3464
18283,30391
18283,44632
18283,24852
18283,47792
205695,30489
205695,13176
205695,21903
205695,18027
205695,2344
205695,23986
205695,43295
205695,26629
205695,46692
205695,2210
205695,6348
205695,12858
205695,4461
130329,880
130329,48986
130329,48821
99702,41488
99702,33791
99702,24852
99702,44156
99702,26665
99702,47626
99702,46853
99702,24458
99702,43409
99702,20561
99702,20682
99702,4920
203482,47943
203482,14924
203482,27845
203482,13176
203482,13431
203482,14814
203482,43999
203482,37029
203482,23736
203482,17794
203482,23165
203482,5769
203482,46979
203482,43076
203482,11941
203482,47209
203482,31717
203482,11440
203482,18656
203482,18465
203482,24850
203482,41047
203482,8490
203482,6447
203482,47104
203482,4920
203482,39216
203482,41387
134625,33954
134625,17807
134625,35473
134625,18091
134625,21386
134625,2855
181116,49235
181116,32403
181116,41400
181116,16953
181116,46562
181116,26348
107379,48205
107379,39922
107379,42265
144119,24852
144119,24184
144119,44156
144119,28204
144119,28842
144119,25153
144119,25931
144119,17341
144119,23341
144119,7622
144119,29921
144119,38419
144119,30391
144119,34969
144119,43772
144119,33568
144119,19048
144119,49352
32644,24235
32644,43961
32644,30962
80277,36463
80277,20468
80277,22795
80277,15290
80277,31589
80277,28999
80277,47766
80277,28842
80277,22419
80277,3512
80277,12232
80277,30645
80277,19538
80277,19057
80277,9076
80277,3856
80277,27086
80277,44987
80277,46654
80277,33909
80277,21616
80277,47626
80277,5025
80277,4562
80277,16826
108539,46147
108539,23977
108539,39275
108539,33575
108539,9321
108539,16185
108539,12510
108539,18465
108539,14084
108539,37022
169247,17409
169247,20114
169247,48478
169247,17363
169247,8214
169247,13440
66524,44397
66524,23554
66524,5876
66524,44533
66524,11009
66524,27845
66524,19046
66524,13005
94183,40199
192287,13176
192287,12162
192287,26165
192287,40310
192287,16766
192287,3661
192287,43789
192287,7413
192287,30726
192287,21137
192287,13984
192287,13870
192287,21903
192287,34335
192287,44359
192287,35756
192287,30795
192287,26021
192287,23047
192287,37646
192287,32734
192287,47792
192287,27521
192287,41177
192287,24841
192287,15011
192287,9138
192287,39984
192287,42265
192287,27413
192287,18362
192287,38164
192287,25146
192287,27336
192287,20754
192287,36076
192287,4920
192287,8774
164070,33957
164070,23909
164070,35469
112648,45603
112648,2966
112648,19022
112648,32655
112648,7948
156408,39534
156408,16797
59190,32412
59190,48023
59190,17948
59190,39662
59190,26032
59190,38288
59190,2480
59190,41757
59190,38650
140403,7736
140403,40586
140403,29078
140403,19488
140403,18818
140403,2707
140403,32265
140403,8460
21366,17530
21366,5487
21366,4952
21366,7303
21366,30334
21366,1998
21366,26799
21366,48814
21366,34739
21366,6794
21366,4313
21366,47163
21366,12821
21366,49447
21366,3473
21366,955
133235,47209
133235,44632
133235,19173
133235,38293
133235,48726
133235,48679
133235,37646
8406,24186
8406,28132
8406,43279
8406,44632
8406,20191
8406,3583
8406,12576
8406,35221
8406,32579
136928,38580
136928,33095
136928,45446
136928,11014
136928,27163
97517,24852
97517,39408
97517,19653
97517,35855
97517,14536
97517,43205
97517,12232
97517,26503
123254,9808
123254,18471
123254,42972
123254,48287
123254,24852
123254,40571
123254,27730
123254,22504
123254,41844
123254,22035
145627,44632
145627,35221
145627,21137
145627,44359
145627,17027
6419,8571
6419,32689
55099,16589
55099,10391
55099,17794
55099,23916
55099,38896
55099,4541
78296,19660
78296,329
182574,12624
182574,12036
182574,21445
182574,28342
182574,2966
182574,26165
182574,20119
129397,6104
129397,26165
129397,22035
129397,44359
129397,47766
33940,17948
33940,47144
33940,13176
33940,47766
33940,14858
33940,35968
188068,12069
188068,27966
188068,47209
188068,10385
188068,33198
188068,30776
188068,38925
188068,32734
188068,44170
188068,39619
188068,9387
188068,35887
188068,39696
188068,5578
188068,5618
188068,46979
188068,35948
188068,25146
188068,24759
172572,5994
172572,27790
172572,43352
70003,43580
70003,6618
70003,8638
70003,4210
70003,9020
70003,45622
48399,41605
48399,26165
48399,18564
48399,41007
48399,17668
48399,33647
48399,17396
145905,10375
145905,27360
29024,33198
29024,37317
29024,15075
29024,29315
29024,16349
29024,17008
29024,9510
95118,41690
95118,48205
95118,5126
95118,28695
95118,34050
95118,43928
95118,27845
95118,47626
95118,49683
95118,36116
95118,7628
95118,45066
95118,24852
95118,27086
95118,18159
95118,6187
95118,26369
95118,34126
95118,13984
95118,35989
159756,23288
159756,1560
139845,27966
139845,44632
139845,29447
139845,35595
2033,644
2033,38662
2033,47042
2033,24964
2033,31277
2033,17948
2033,34126
2033,22993
2033,40377
2033,42028
178753,13911
178753,13895
205878,34126
205878,44359
205878,38777
205878,19057
205878,30391
205878,21903
205878,24852
205878,36809
41116,26131
41116,24852
41116,27344
41116,46906
41116,22089
41116,46584
41116,43504
41116,42265
60744,11336
60744,31764
60744,17550
60744,16154
60744,39443
60744,49258
65798,47144
65798,24852
65798,27693
65798,28433
65798,28632
65798,20345
65798,44042
65798,3856
65798,32538
65798,30645
65798,45076
65798,1485
65798,36691
65798,3061
65798,8519
65798,41844
65798,35199
65798,16020
65798,21793
65798,49296
65798,40490
65798,43483
158257,24852
158257,1234
158257,13198
158257,21775
158257,28883
158257,2450
158257,18761
158257,13780
109689,24489
109689,14084
109689,37687
109689,23734
109689,11520
109689,21938
109689,44142
109689,41065
109689,47885
104320,19670
104320,17484
104320,39558
104320,14233
104320,14112
104320,27531
104320,16403
104320,32981
104320,26540
37750,27086
37750,5785
37750,38656
37750,6069
37750,5322
37750,47965
37750,10312
37750,41095
37750,30489
37750,17890
37750,30450
37750,43713
37750,24852
37750,15143
37750,27966
37750,35233
37750,21137
37750,13702
37750,13541
13073,37215
104716,21137
104716,13014
104716,31678
104716,36857
104716,16712
104716,47610
104716,8903
104716,36345
104716,26751
189336,46082
189336,48476
189336,39696
189336,17581
189336,43908
189336,36549
189336,42110
189336,36772
189336,7751
189336,14242
189336,2452
189336,33043
189336,16462
189336,3550
189336,15498
189336,13858
189336,23554
61010,21137
61010,21903
61010,31562
61010,20114
61010,19678
61010,17021
61010,7021
61010,44987
23405,32313
23405,36929
23405,32655
23405,34551
23405,36606
23405,31506
23405,13512
23405,12456
23405,2452
23405,16617
23405,47209
23405,15438
23405,44628
23405,14277
23405,19451
23405,49111
23405,775
23405,6101
23405,41238
23405,33731
23405,35108
23405,12419
23405,18434
23405,21903
23405,18761
23405,14992
23405,35140
23405,4605
23405,4138
23405,20583
23405,41950
23405,45066
19229,16146
19229,13852
19229,27104
19229,7877
19229,23198
19229,45544
19229,31623
19229,14195
19229,20017
19229,14870
19229,27086
19229,17794
19229,11526
19229,20114
19229,39275
19229,26648
19229,25640
134964,11974
134964,4357
134964,29487
134964,48745
134964,48697
103507,22260
103507,14084
103507,11644
103507,24852
103507,31915
103507,29662
177976,1940
177976,41351
177976,27850
177976,9199
177976,4933
177976,19468
177976,39877
177976,36126
177976,36144
177976,25513
177976,17334
177976,47185
177976,4595
177976,9477
177976,31564
177976,21511
177976,36160
23568,13176
23568,42719
23568,47717
23568,39275
23568,14486
23568,22035
23568,3952
23568,48679
23568,40723
23568,33731
23568,4142
23568,22969
23568,14211
23568,23060
23568,25530
23568,1244
198453,37646
198453,45591
198453,19677
198453,5876
198453,31641
198453,12745
198453,25949
198453,10768
198453,28465
198453,22260
198453,27966
198453,24489
198453,38231
198453,23579
198453,26981
198453,13176
198453,5450
198453,11520
198453,5785
198453,20583
198453,33000
198453,5646
187244,49628
187244,25133
187244,9736
187244,4367
187244,3397
187244,39203
187244,11069
187244,2780
91879,19677
91879,29623
91879,28745
91879,33251
91879,38777
91879,33754
91879,28465
91879,23765
91879,33682
159402,32655
159402,27874
159402,24838
159402,34243
159402,22428
159402,36676
159402,5876
159402,43908
159402,26427
159402,33462
159402,25837
159402,5785
159402,30489
159402,11481
159402,48442
159402,23563
159402,7781
159402,8121
159402,4977
159402,6680
159402,41950
159402,13176
159402,16613
159402,19046
159402,16349
159402,22963
159402,42609
159402,13196
159402,47209
159402,17706
159402,10831
159402,45106
159402,25630
159402,29398
159402,37288
181943,28465
181943,43662
181943,4294
181943,49131
181943,30391
181943,27608
181943,15392
181943,31338
181943,22935
181943,24964
121710,17902
121710,20940
121518,9623
121518,30307
94764,2120
94764,9020
94764,26665
94764,41865
94764,32446
94764,28842
94764,7478
94764,3689
94764,44987
94764,19144
94764,2053
94764,13924
94764,20114
94764,22920
94764,27475
94764,21293
94764,16726
94764,46962
94764,5913
94764,28990
94764,20378
94764,44014
94764,18800
94764,22275
94764,46594
94764,34582
146718,24852
146718,39408
146718,27
146718,6031
146718,39057
146718,22173
140383,16953
140383,37067
140383,1695
135524,13176
135524,27705
135524,4462
135524,27521
135524,10904
35560,29317
35560,13170
35560,5535
159891,30391
159891,37029
159891,8174
159891,42244
159891,28476
159891,42719
159891,9741
159891,39928
159891,22935
159891,27845
159891,24184
159891,8518
159891,21137
159891,47209
159891,8671
159891,32828
159891,12254
159891,26648
159891,26604
159891,13984
159891,8075
159891,5652
159891,25506
159891,30489
159891,34521
159891,19513
116231,25225
116231,21137
116231,5450
116231,13176
116231,27966
116231,39408
116231,8277
116231,17794
116231,5785
116231,19248
116231,12020
116231,22210
116231,41220
116231,40001
116231,42244
38936,45633
38936,2825
38936,23165
160567,46906
160567,260
160567,29405
160567,40699
160567,22825
160567,24852
160567,26209
160567,3390
160567,9365
160567,45840
142511,40199
142511,40939
1850,13176
1850,26177
1850,48628
1850,6948
1850,27845
1850,9881
1850,44479
1850,8277
1850,42445
1850,9604
1850,6287
1850,36088
1850,25256
1850,16398
1850,6297
1850,40078
1850,16641
1850,11136
1850,44628
1850,37220
118070,43154
118070,40939
118070,9601
118070,5769
188998,27845
188998,10208
188998,13176
188998,47209
188998,40593
188998,31343
188998,16017
188998,17461
188998,4163
188998,31506
188998,25138
188998,44008
188998,27521
188998,10749
188998,16759
188998,21137
188998,8277
188998,37766
188998,42265
188998,1360
188998,18531
69740,49605
69740,28851
69740,39581
69740,26209
69740,44234
69740,7644
69740,24852
69740,2205
69740,41385
69740,5646
69740,5876
69740,25513
69740,38714
69740,15866
69740,37431
69740,28715
69740,12276
69740,38374
197996,35921
197996,27796
197996,15761
197996,14493
92133,33198
92133,22565
92133,7781
92133,47232
92133,18070
92133,4840
92133,11308
92133,3957
92133,36244
92133,10132
163223,13575
202159,10840
202159,30776
202159,45603
202159,23594
202159,40396
202159,30489
202159,31040
140941,14874
140941,5550
140941,4812
140941,49683
140941,42110
140941,9631
140941,44632
140941,38313
140941,44949
140941,44948
140941,5212
140941,17878
140941,24561
140941,21683
140941,7559
140941,5114
140941,34249
140941,39619
140941,2180
140941,30949
140941,47209
154274,27845
154274,7041
154274,10114
154274,4605
154274,44359
154274,34126
154274,12419
154274,39812
154274,9092
154274,26384
154274,43988
154274,6238
154274,39984
154274,14992
154274,35108
154274,5876
154274,23165
154274,49235
154274,31714
154274,13431
154274,24506
154274,6046
154274,17946
154274,31823
154274,28350
154274,19678
154274,42701
154274,40709
154274,37646
154274,28985
46269,16834
46269,17025
46269,28785
46269,27086
46269,31242
46269,46226
46269,30489
11344,47144
11344,44142
11344,24852
11344,10814
11344,3392
11344,5450
11344,25890
11344,4163
11344,27663
11344,26384
11344,9515
112172,41623
112172,47099
112172,19049
112172,30233
112172,15604
112172,4605
112172,22658
112172,42342
112172,11090
112172,20842
112172,43262
112172,39812
112172,49284
112172,44363
112172,5876
91303,28204
91303,260
91303,34063
91303,45404
91303,15976
91303,24660
91303,41787
91303,3434
91303,5923
91303,39656
91303,14971
91303,3124
91303,5780
91303,19697
91303,37283
91303,17600
91303,39719
91303,17096
91303,32684
91303,18811
91303,26250
91303,20021
91303,25562
140221,30489
140221,12144
140221,5794
140221,49235
107763,13635
107763,31350
108656,33787
108656,47766
108656,26209
108656,5876
108656,20697
108656,1025
156639,16797
156639,29180
156639,12145
156639,14233
204467,39180
204467,38531
52691,21195
52691,12899
126947,21780
126947,46149
126947,36472
126947,45004
126947,13948
187426,27845
187426,24852
187426,18389
187426,16083
187426,22935
187426,44683
187426,33731
187426,24009
187426,24964
187426,11891
187426,3631
187426,21137
187426,18159
52814,21137
52814,13176
52814,43122
52814,21903
52814,14651
52814,27086
52814,10814
52814,32655
52814,22035
52814,35628
52814,49131
52814,6348
52814,20549
52814,46069
52814,29987
46186,11519
46186,24852
46186,8277
46186,22825
46186,31215
46186,5876
46186,23165
46186,27521
46186,6656
46186,38293
46186,49075
46186,29447
46186,13774
46186,19354
46186,19677
46186,47209
46186,14233
190726,16467
190726,29503
190726,20378
190726,3917
190726,45862
174545,7131
174545,24532
174545,40939
181678,22935
181678,8518
181678,11182
181678,31683
181678,47209
181678,3583
181678,21137
181678,46820
181678,35547
181678,41329
181678,42508
181678,27509
181678,16642
181678,5646
181678,25659
181678,39409
102656,2078
102656,12341
102656,31717
102656,45007
102656,35725
102656,27521
147848,35233
147848,24457
147848,12962
147848,32299
147848,21405
147848,2447
147848,47626
147848,15261
147848,20052
147848,9534
147848,19049
46087,24489
46087,1516
46087,3682
46087,42445
46087,890
46087,21137
46087,23362
